elect,electorate,['wn'],[1],[21],[105],[397],NA,0.6017545820328345
move,return,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.47058823529411764,0.64149808883666992
move,drifting,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",NA,0.71769675997534277
move,hurrying,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",NA,0.73561522364616394
move,drift,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",1.0,0.61501315236091614
move,transfer,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.0,0.57315349578857422
move,swing,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.25,0.7471528950747377
move,step,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0, 23, 23, 23, 7, 7, 7, 0, 0]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.2641509433962264,0.48071062564849854
move,coming,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.5,0.596596360206604
move,rolling,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",NA,0.74190163612365723
move,hurry,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.1111111111111111,0.70187836885452271
move,crawl,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",1.0,0.72566288709640503
move,retreat,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.0,0.67731183767318726
move,advance,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.5333333333333333,0.7409188449382782
move,rush,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.8,0.70969861745834351
move,meander,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",NA,0.70595556497573853
move,drive,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0, 24, 24, 24, 0, 0, 0]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.25,0.67550189349066581
move,scramble,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.0,0.73760286121334295
move,motion,['wn'],[5],[110],[23872],[61156],0.04,0.73395681381225586
move,turn,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.0,0.53417360782623291
move,lift,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.0,0.69359890780442401
move,push,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",0.8,0.42671537399291992
move,creeping,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872, 23872]","[61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156, 61156]",NA,0.68907856941223145
hearing,quo_warranto,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",NA,0.71045321226119995
hearing,hearing,"['wn', 'wn']","[0, 8]","[10, 12]","[10, 12]","[79, 957]",0.5263157894736842,-1.1920928955078125e-07
indict,indictment,"['wn', 'wn']","[0, 0]","[2, 2]","[2, 2]","[3, 3]",1.0,0.55657076835632324
close,closer,['wn'],[5],[18],[34],[411],NA,0.48533088143695813
close,close,['wn'],[5],[18],[34],[411],1.0,1.1920927533992653e-07
close,closing,['wn'],[5],[18],[34],[411],0.0,0.45208973263624519
close,closure,['wn'],[5],[18],[34],[411],0.0,0.64896442598316262
fine,fine,"['wn', 'wn']","[0, 1]","[0, 0]","[0, 0]","[166, 197]",NA,3.5527136788005009e-15
